STN---,WBAN , YEARMODA,   TEMP, TEMP2 ,   DEWP, DEWP2 ,  SLP  , SLP2 ,  STP  , STP2 , VISIB, VISIB2 ,  WDSP,  WDSP2, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
726580,14922, 19981115,   33.7,24,   24.5,24, 1015.2,24,  985.0,19,   9.9,24,   8.8,24,  17.1,  21.0,   37.9*,  25.0*, 0.00G,999.9, 000000,
726580,14922, 19981116,   37.9,24,   30.7,24, 1007.6,24,  976.7,24,   9.0,24,   9.1,24,  14.0,  16.9,   39.9*,  35.1*, 0.00G,999.9, 110000,
726580,14922, 19981117,   36.6,24,   31.1,24, 1017.7,24,  986.4,24,   8.1,24,   4.3,24,   9.9, 999.9,   39.9*,  32.0*, 0.00G,999.9, 110000,
726580,14922, 19981118,   40.4,24,   36.3,24, 1012.1,24,  981.1,24,   4.9,24,  12.0,24,  19.0,  22.9,   48.0*,  37.0*, 0.00G,999.9, 110000,
726580,14922, 19981119,   33.0,24,   26.5,24, 1009.1,24,  977.7,23,   9.3,24,  15.0,24,  20.0,  28.0,   48.9*,  28.4*, 0.15G,999.9, 101000,
726580,14922, 19981120,   25.7,24,   18.8,24, 1020.2,24,  988.3,24,   9.9,24,   8.9,24,  15.0,  18.1,   30.2*,  23.0*, 0.00G,999.9, 000000,
726580,14922, 19981121,   29.8,24,   22.5,24, 1017.7,24,  986.2,24,   9.8,24,   7.9,24,  15.0,  21.0,   46.0*,  19.9*, 0.00G,999.9, 000000,
726580,14922, 19981122,   46.0,24,   35.3,24, 1005.2,24,  974.6,24,   9.9,24,  10.3,24,  15.9,  21.0,   59.0*,  37.0*, 0.00G,999.9, 000000,
726580,14922, 19981123,   46.1,24,   36.0,24, 1009.5,24,  978.8,24,   9.9,24,   8.9,24,  19.0,  29.9,   52.0*,  39.9*, 0.00G,999.9, 000000,
726580,14922, 19981124,   38.5,24,   30.3,24, 1018.8,24,  987.6,24,   9.9,24,   7.6,24,  18.1,  22.0,   51.1*,  25.0*, 0.00G,999.9, 000000,
726580,14922, 19981125,   46.0,24,   33.9,24, 1007.1,24,  976.5,24,   9.9,24,  10.3,24,  15.0,  23.9,   52.0*,  37.9*, 0.00G,999.9, 000000,
726580,14922, 19981126,   41.3,24,   30.2,24, 1013.1,24,  982.1,24,   9.9,24,   5.8,24,  10.1, 999.9,   57.9*,  28.9*, 0.00G,999.9, 000000,
726580,14922, 19981127,   43.8,24,   33.3,24, 1014.2,24,  983.3,24,   9.9,24,   2.8,24,   7.0, 999.9,   62.1*,  30.9*, 0.00G,999.9, 000000,
726580,14922, 19981128,   42.5,24,   36.3,24, 1011.7,24,  980.8,24,   7.8,24,   2.6,24,   6.0, 999.9,   55.0*,  33.1*, 0.00G,999.9, 100000,
726580,14922, 19981129,   55.6,24,   52.9,24, 1002.1,24,  971.8,24,   3.8,24,   7.4,24,  10.1, 999.9,   61.0*,  45.0*, 0.00G,999.9, 100000,
726580,14922, 19981130,   44.7,24,   39.4,24, 1007.2,24,  976.7,24,   7.6,24,  10.6,24,  17.1,  22.0,   59.0*,  37.0*, 0.00G,999.9, 100000,
726580,14922, 19981201,   42.2,24,   34.2,24, 1016.3,24,  985.2,24,   9.9,24,   8.3,24,  24.1,  36.9,   66.9*,  30.9*, 0.00G,999.9, 000000,
726580,14922, 19981202,   49.3,24,   41.1,24, 1008.9,24,  978.4,24,   9.9,24,   5.3,24,  11.1, 999.9,   60.1*,  37.0*, 0.00G,999.9, 000000,
726580,14922, 19981203,   47.2,24,   41.7,24, 1005.6,24,  975.0,23,   8.7,24,   4.2,24,   8.9, 999.9,   59.0*,  33.8*, 0.00G,999.9, 100000,
726580,14922, 19981204,   42.4,24,   32.8,24, 1012.7,24,  981.8,24,   9.9,24,   5.7,24,  10.1, 999.9,   48.9*,  36.0*, 0.00G,999.9, 000000,
726580,14922, 19981205,   47.9,24,   46.5,24, 1006.2,24,  975.6,24,   3.7,24,   6.3,24,  10.1, 999.9,   53.6*,  41.0*, 0.21G,999.9, 110000,
726580,14922, 19981206,   31.6,24,   25.0,24, 1010.4,24,  979.3,24,   9.5,24,   9.2,24,  15.9, 999.9,   39.0*,  28.0*, 0.02G,999.9, 111000,
726580,14922, 19981207,   27.7,24,   22.0,24, 1019.8,24,  988.1,23,   7.4,24,   3.4,24,   8.9, 999.9,   39.9*,  19.4*, 0.00G,999.9, 100000,
726580,14922, 19981208,   32.2,24,   21.6,24, 1019.6,24,  988.1,23,   9.9,24,   7.2,24,  11.1, 999.9,   43.0*,  25.0*, 0.00G,999.9, 000000,
726580,14922, 19981209,   31.8,24,   22.9,24, 1023.7,24,  992.0,23,   9.9,24,   4.5,24,   8.9, 999.9,   41.0*,  21.9*, 0.00G,999.9, 000000,
726580,14922, 19981210,   30.4,24,   23.0,24, 1030.3,24,  998.4,24,   9.9,24,   7.1,24,  11.1, 999.9,   37.9*,  23.0*, 0.00G,999.9, 000000,
726580,14922, 19981211,   33.9,24,   21.5,24, 1023.8,24,  992.1,22,   9.9,24,   8.3,24,  12.0, 999.9,   46.0*,  24.1*, 0.00G,999.9, 000000,
726580,14922, 19981212,   33.2,24,   24.6,24, 1022.4,24,  990.9,24,   9.5,24,   4.2,24,   8.0, 999.9,   46.0*,  19.9*, 0.00G,999.9, 100000,
726580,14922, 19981213,   37.6,24,   28.6,24, 1023.4,24,  992.0,24,   9.9,24,   1.9,24,   6.0, 999.9,   48.0*,  30.9*, 0.00G,999.9, 000000,
726580,14922, 19981214,   37.6,24,   29.9,23, 1022.5,24,  991.1,24,   8.2,24,   8.3,24,  20.0,  23.9,   54.0*,  25.0*, 0.00G,999.9, 100000,
726580,14922, 19981215,   40.2,24,   29.7,24, 1021.3,24,  990.2,24,   9.9,24,   9.4,24,  15.9,  22.9,   51.1*,  33.1*, 0.00G,999.9, 000000,
726580,14922, 19981216,   30.6,24,   25.7,24, 1021.0,24,  989.5,24,   8.6,24,   4.4,24,   8.9, 999.9,   35.1*,  26.1*, 0.00G,999.9, 101000,
726580,14922, 19981217,   25.0,24,   21.1,24, 1019.7,24,  988.1,24,   7.5,24,   5.6,24,  13.0, 999.9,   30.0*,  17.1*, 0.03G,999.9, 100000,
726580,14922, 19981218,   31.0,24,   26.4,24, 1004.4,24,  973.3,24,   8.8,24,  11.8,24,  19.0,  22.0,   35.6*,  26.1*, 0.00G,999.9, 110000,
726580,14922, 19981219,   19.3,24,   11.1,24, 1022.0,24,  990.1,24,   9.3,24,  12.6,24,  18.1,  22.0,   30.9*,   8.6*, 0.00G,999.9, 001000,
726580,14922, 19981220,    9.8,24,    3.3,24, 1032.5,24,  999.4,23,   5.2,24,   6.2,24,  10.1, 999.9,   12.0*,   8.6*, 0.00G,  1.2, 101000,
726580,14922, 19981221,    2.7,24,   -6.0,24, 1028.5,24,  995.6,23,   9.9,24,  10.4,24,  13.0, 999.9,    9.0*,  -2.9*, 0.02G,  1.2, 000000,
726580,14922, 19981222,    0.3,24,   -9.8,24, 1031.6,24,  998.3,24,   9.9,24,  11.0,24,  18.1,  22.0,    9.0*,  -6.0*, 0.00G,  1.2, 000000,
726580,14922, 19981223,    9.7,24,    0.0,24, 1028.7,24,  995.9,24,   9.7,24,   9.5,24,  15.0,  20.0,   12.9*,   5.0*, 0.00G,  1.2, 001000,
726580,14922, 19981224,    9.5,24,   -1.1,24, 1029.7,24,  997.1,24,   9.5,24,   8.3,24,  14.0, 999.9,   16.0*,   3.0*, 0.00G,  1.2, 000000,
726580,14922, 19981225,   15.3,23,    7.3,23, 1020.3,23,  988.3,21,   9.8,23,   6.7,23,  10.1, 999.9,   21.9*,   9.0*, 0.00G,  1.2, 001000,
726580,14922, 19981226,    9.6,24,    1.9,24, 1019.7,24,  987.4,24,   9.9,24,   7.2,24,  11.1, 999.9,   19.9*,   1.0*, 0.00G,  1.2, 001000,
726580,14922, 19981227,   23.4,24,   16.8,24, 1010.0,24,  978.3,24,   9.3,24,   9.6,24,  14.0,  21.0,   30.2*,  17.1*, 0.00G,  1.2, 101000,
726580,14922, 19981228,   21.3,24,   14.6,24, 1013.6,24,  981.9,24,   9.5,24,   9.0,24,  20.0,  29.9,   39.0*,  10.0*, 0.00G,  1.2, 011000,
726580,14922, 19981229,   16.2,24,    6.8,24, 1015.3,24,  983.1,23,   9.7,24,  15.9,24,  25.1,  33.0,   36.0*,   1.0*, 0.00G,  1.2, 001000,
726580,14922, 19981230,   -2.0,24,  -11.5,24, 1025.0,24,  992.0,21,   9.9,24,   4.7,24,  13.0, 999.9,    5.0*,  -8.0*, 0.00G,999.9, 000000,
726580,14922, 19981231,    6.0,24,   -3.3,24, 1024.0,24,  991.3,24,   8.7,24,   6.2,24,  11.1, 999.9,   10.4*,   3.0*, 0.00G,999.9, 001000,
726580,14922, 19990101,    2.6,24,   -8.2,24, 1029.1,24,  996.2,24,   9.9,24,   9.6,24,  13.0,  18.1,    8.1*,  -2.0*, 0.00A,999.9, 000000,
726580,14922, 19990102,   12.0,24,    6.9,24, 1026.8,24,  993.8,24,   1.6,24,  12.4,24,  18.1,  23.9,   17.6*,   6.8*, 0.03G,  3.9, 101000,
726580,14922, 19990103,   11.5,24,    3.5,24, 1017.6,24,  985.1,22,   4.7,24,  16.6,24,  25.1,  30.9,   17.6*,   6.1*, 0.01G,  3.9, 101000,
726580,14922, 19990104,   -5.6,24,  -15.0,24, 1026.2,24,  992.9,23,   9.9,24,  10.9,24,  17.1,  23.9,    3.9*, -11.0*, 0.00G,  3.9, 000000,
726580,14922, 19990105,   -4.9,24,  -11.3,24, 1022.5,24,  989.1,22,   7.4,24,   6.6,24,  11.1, 999.9,    6.8*, -14.1*, 0.00G,  5.1, 001000,
726580,14922, 19990106,    5.8,24,   -1.8,24, 1018.3,24,  985.7,24,   6.7,24,  10.4,24,  15.9,  21.0,   10.4*,  -2.0*, 0.00G,  5.1, 101000,
726580,14922, 19990107,   -7.9,24,  -16.4,24, 1030.2,24,  996.8,24,   9.9,24,   5.5,24,  12.0, 999.9,    1.9*, -17.0*, 0.00G,  5.1, 000000,
726580,14922, 19990108,    6.0,24,   -0.6,24, 1024.4,24,  991.3,24,   5.3,24,   4.9,24,   8.9, 999.9,   10.0*,   3.0*, 0.01G,  5.1, 101000,
726580,14922, 19990109,   -7.3,24,  -15.7,24, 1026.4,24,  993.3,24,   9.9,24,   6.7,24,  12.0, 999.9,    3.9*, -16.1*, 0.02G,  5.1, 000000,
726580,14922, 19990110,   -1.8,24,  -10.4,24, 1020.5,24, 9999.9, 0,   8.0,24,  10.4,24,  20.0, 999.9,    3.0*,  -6.0*, 0.00G,999.9, 001000,
726580,14922, 19990111,   -3.4,24,  -10.5,24, 1017.3,24,  984.1,24,   6.4,24,   6.9,24,  12.0, 999.9,    5.0*,  -9.0*, 0.00G,  5.9, 001000,
726580,14922, 19990112,    3.5,24,   -2.4,24, 1015.8,24,  982.8,24,   5.9,24,   8.9,24,  14.0, 999.9,    6.8*,   1.0*, 0.00G,  7.1, 101000,
726580,14922, 19990113,   -2.2,24,   -9.6,24, 1030.2,24,  997.0,23,   9.4,24,   9.3,24,  13.0,  16.9,    6.1*,  -8.0*, 0.02G,  9.1, 001000,
726580,14922, 19990114,    9.6,24,    3.2,24, 1027.2,24,  994.3,24,   5.3,24,  11.7,24,  15.9,  19.0,   12.9*,   7.0*, 0.00G,  9.8, 101000,
726580,14922, 19990115,   12.8,24,    8.7,24, 1013.7,24,  981.2,21,   6.5,24,   8.1,24,  15.0,  19.0,   25.0*,   1.4*, 0.00G,  9.8, 101000,
726580,14922, 19990116,   32.5,24,   25.5,24, 1003.8,24,  972.7,24,   7.9,24,  10.4,24,  15.9,  19.0,   37.9*,  24.8*, 0.01G,  9.1, 110000,
726580,14922, 19990117,   30.7,24,   24.5,24, 1006.9,24,  975.7,24,   9.9,24,   7.3,24,  13.0, 999.9,   36.0*,  27.0*, 0.00G,  7.9, 001000,
726580,14922, 19990118,   29.0,24,   24.9,24, 1000.4,24,  969.7,23,   5.6,23,  10.5,24,  19.0,  28.0,   34.0*,  19.9*, 0.21G,  9.1, 101000,
726580,14922, 19990119,   12.0,24,    4.2,24, 1015.9,24,  983.9,24,   9.9,24,   3.1,24,  10.1, 999.9,   24.1*,   1.0*, 0.06G,  9.8, 000000,
726580,14922, 19990120,   17.8,24,   12.3,24, 1014.5,24,  982.6,24,   6.7,24,   3.0,24,   8.9, 999.9,   24.8*,  12.0*, 0.00G,  9.8, 111000,
726580,14922, 19990121,   26.9,24,   24.0,24, 1013.1,24,  981.6,23,   2.7,24,   8.1,24,  14.0, 999.9,   30.9*,  21.2*, 0.10G, 11.0, 101000,
726580,14922, 19990122,   29.2,24,   25.7,24, 1013.9,24,  982.3,19,   7.9,24,  11.6,24,  14.0,  16.9,   32.0*,  26.1*, 0.00G,  9.8, 111000,
726580,14922, 19990123,   31.3,24,   27.1,24, 1010.8,24,  979.5,24,   8.9,24,  11.0,24,  15.9,  21.0,   35.6*,  28.4*, 0.07G,  9.8, 101000,
726580,14922, 19990124,   25.4,24,   22.7,24, 1016.9,24,  985.2,24,   4.2,24,   5.7,24,  10.1, 999.9,   30.0*,  23.0*, 0.00G,  9.8, 101000,
726580,14922, 19990125,   10.2,24,    4.5,24, 1027.5,24,  995.0,24,   9.9,24,   6.5,24,  10.1, 999.9,   21.9*,   1.9*, 0.00G, 11.0, 000000,
726580,14922, 19990126,   16.5,24,   10.4,24, 1024.8,24,  992.4,24,   9.7,24,   6.4,24,  12.0, 999.9,   28.9*,   5.0*, 0.00G,  9.8, 010000,
726580,14922, 19990127,   28.7,24,   26.0,24, 1010.7,24,  979.2,24,   3.9,24,   8.3,24,  14.0,  19.0,   30.2*,  26.6*, 0.12G,  9.8, 111000,
726580,14922, 19990128,   26.8,24,   23.1,24, 1021.2,24,  989.5,22,   8.6,24,   5.9,24,   8.9, 999.9,   30.0*,  23.0*, 0.02G,  9.8, 101000,
726580,14922, 19990129,   22.7,24,   19.4,24, 1028.6,24,  996.4,23,   4.2,24,   7.3,24,  10.1, 999.9,   30.9*,  15.1*, 0.00G,  9.8, 101000,
726580,14922, 19990130,   22.1,24,   18.9,24, 1034.1,24, 1001.7,23,   2.8,24,   4.4,24,   7.0, 999.9,   30.0*,  15.8*, 0.00G,  9.1, 101000,
726580,14922, 19990131,   25.4,24,   19.3,24, 1032.0,24,  999.9,24,   6.3,24,   6.2,24,   8.9, 999.9,   34.0*,  19.0*, 0.00G,  9.1, 100000,
726580,14922, 19990201,   31.6,24,   27.6,24, 1018.6,19,  987.6, 4,   5.3,24,   8.1,24,  11.1, 999.9,   35.6*,  28.9*, 0.00G,  9.1, 111000,
726580,14922, 19990202,   31.8,24,   24.8,24, 1006.4,22, 9999.9, 0,   7.0,24,   9.3,24,  15.0,  22.0,   37.0*,  23.0*, 0.01G,  7.9, 111000,
726580,14922, 19990203,   34.3,24,   28.0,24,  996.0,24,  966.1, 4,   9.9,24,   7.0,24,  11.1, 999.9,   39.0*,  28.9*, 0.00G,  7.9, 000000,
726580,14922, 19990204,   15.0,24,    4.7,24, 1018.0,22,  982.7, 4,   9.9,24,  12.2,24,  25.1,  29.9,   37.9*,   3.9*, 0.00G,  5.9, 011000,
726580,14922, 19990205,   25.2,24,   16.1,24, 1015.3,24,  985.1, 4,   9.9,24,   9.1,24,  13.0, 999.9,   41.0*,  10.0*, 0.00G,  5.9, 000000,
726580,14922, 19990206,   25.5,24,   18.0,24, 1017.2,24,  984.9, 4,   9.7,24,   5.4,24,  10.1, 999.9,   37.0*,  16.0*, 0.00G,  5.1, 000000,
726580,14922, 19990207,   26.2,24,   18.7,24, 1012.2,24,  982.2, 4,   8.1,24,   7.6,24,  12.0, 999.9,   36.0*,  21.9*, 0.00G,  5.1, 000000,
726580,14922, 19990208,   37.2,24,   30.7,24, 1004.4,23,  973.4, 4,   6.9,24,  10.2,24,  14.0, 999.9,   44.1*,  30.9*, 0.00G,  5.1, 100000,
726580,14922, 19990209,   36.5,24,   27.1,24, 1014.2,24,  982.3, 4,   9.9,24,   8.1,24,  12.0,  15.0,   41.0*,  30.0*, 0.00G,  3.9, 000000,
726580,14922, 19990210,   37.7,24,   29.7,24, 1012.1,24,  982.8, 4,   9.7,24,  10.1,24,  22.0,  32.1,   43.0*,  33.1*, 0.00G,  3.1, 100000,
726580,14922, 19990211,   33.7,24,   30.8,24, 1001.8,12, 9999.9, 0,   4.7,24,  12.6,24,  25.1,  32.1,   42.8*,  21.0*, 0.00G,  1.2, 111000,
726580,14922, 19990212,   16.3,24,    7.3,24, 1013.3,15, 9999.9, 0,   7.1,24,  17.2,24,  27.0,  33.0,   21.0*,  12.0*, 0.08G,  2.0, 001000,
726580,14922, 19990213,   17.2,24,    5.5,24, 1030.0,24,  997.0, 4,   9.9,24,   7.9,24,  19.0,  23.9,   28.9*,   8.1*, 0.00G,  2.0, 000000,
726580,14922, 19990214,   31.7,24,   23.0,24, 1018.8,24,  988.8, 4,   9.9,24,   8.5,24,  11.1, 999.9,   42.1*,  26.1*, 0.00G,  1.2, 000000,
726580,14922, 19990215,   37.0,24,   31.6,24, 1008.5,23,  978.0, 4,   8.8,24,   6.8,24,  14.0, 999.9,   46.0*,  32.0*, 0.00G,999.9, 100000,
726580,14922, 19990216,   29.5,24,   25.0,24, 1013.0,18, 9999.9, 0,   7.4,24,  10.3,24,  15.9,  20.0,   42.1*,  21.2*, 0.00G,999.9, 111000,
726580,14922, 19990217,   18.9,24,   12.3,24, 1018.3,24,  986.5, 4,   9.0,24,   7.1,24,  13.0, 999.9,   24.1*,  15.1*, 0.00G,999.9, 001000,
726580,14922, 19990218,   21.3,24,   12.6,24, 1018.8,23,  986.6, 4,   9.1,24,   4.5,24,   6.0, 999.9,   27.0*,  19.0*, 0.00G,999.9, 001000,
726580,14922, 19990219,   20.5,24,   10.2,24, 1022.8,24,  990.5, 4,   9.9,24,   6.6,24,  12.0, 999.9,   26.1*,  12.9*, 0.00G,999.9, 000000,
726580,14922, 19990220,   23.2,24,   11.0,24, 1028.3,24,  995.3, 4,   9.9,24,   6.8,24,  11.1,  15.0,   32.0*,  18.0*, 0.00G,999.9, 000000,
726580,14922, 19990221,   23.9,24,    9.6,24, 1035.4,24, 1003.1, 4,   9.9,24,   3.2,24,   8.0, 999.9,   34.0*,  12.0*, 0.00G,999.9, 000000,
726580,14922, 19990222,   25.1,24,   10.5,24, 1029.0,24,  998.0, 4,   9.9,24,   8.0,24,  17.1,  20.0,   33.1*,  18.0*, 0.00G,999.9, 000000,
726580,14922, 19990223,   29.0,24,   15.2,24, 1022.3,24,  990.7, 4,   9.9,24,   8.8,24,  13.0,  19.0,   33.1*,  25.0*, 0.00G,999.9, 001000,
726580,14922, 19990224,   30.2,24,   23.8,24, 1018.3,20, 9999.9, 0,   6.9,24,  10.7,24,  17.1,  18.1,   36.0*,  26.6*, 0.00G,  2.0, 101000,
726580,14922, 19990225,   29.7,24,   25.3,24, 1017.8,24,  986.1, 4,   7.3,24,   4.9,24,   8.9, 999.9,   37.9*,  18.0*, 0.01G,999.9, 100000,
726580,14922, 19990226,   33.5,24,   28.6,24, 1014.4,23, 9999.9, 0,   4.3,24,  10.9,24,  20.0,  27.0,   39.0*,  30.0*, 0.00G,999.9, 100000,
726580,14922, 19990227,   36.5,24,   33.4,24, 1004.4,19, 9999.9, 0,   5.3,24,   9.2,24,  14.0,  19.0,   41.0*,  33.8*, 0.00G,999.9, 100000,
726580,14922, 19990228,   35.5,24,   28.1,24, 1005.8,23,  974.1, 4,   9.4,24,  14.3,24,  17.1,  27.0,   41.0*,  33.1*, 0.00G,999.9, 001000,
726580,14922, 19990301,   33.4,24,   28.7,24, 1010.4,23,  979.7, 4,   7.7,24,   4.8,24,  10.1, 999.9,   44.1*,  27.0*, 0.00G,999.9, 100000,
726580,14922, 19990302,   35.1,24,   26.6,24, 1008.7,23, 9999.9, 0,   8.7,24,  11.9,24,  21.0,  26.0,   39.0*,  32.0*, 0.00G,999.9, 100000,
726580,14922, 19990303,   24.1,24,   11.9,24, 1019.8,24,  987.6, 4,   9.9,24,  11.9,24,  20.0,  27.0,   32.0*,  16.0*, 0.00G,999.9, 000000,
726580,14922, 19990304,   25.5,24,   16.1,24, 1018.9,22, 9999.9, 0,   9.2,24,   6.8,24,  15.0,  16.9,   30.0*,  21.9*, 0.00G,999.9, 001000,
726580,14922, 19990305,   27.6,24,   19.2,24, 1020.7,24,  988.3, 4,   8.9,24,  12.0,24,  18.1,  19.0,   30.2*,  26.1*, 0.00G,999.9, 001000,
726580,14922, 19990306,   24.0,24,   10.6,24, 1031.3,24,  998.2, 4,   9.4,24,  10.0,24,  14.0,  15.0,   30.0*,  17.1*, 0.00G,999.9, 001000,
726580,14922, 19990307,   24.2,24,   10.8,24, 1036.8,23, 1004.8, 4,   9.9,24,   7.3,24,  17.1,  20.0,   34.0*,  15.1*, 0.00G,999.9, 000000,
726580,14922, 19990308,   26.4,24,   18.3,24, 1027.8,16, 9999.9, 0,   5.4,24,  14.7,24,  20.0,  25.1,   30.9*,  21.2*, 0.00G,  2.0, 101000,
726580,14922, 19990309,   27.2,24,   24.4,24, 1017.8,17, 9999.9, 0,   2.7,24,   9.6,24,  17.1,  22.0,   32.0*,  24.8*, 0.18G, 11.8, 101000,
726580,14922, 19990310,   26.2,24,   18.5,24, 1026.6,24, 9999.9, 0,   8.9,24,   6.6,24,  10.1, 999.9,   34.0*,  18.0*, 0.03G, 11.8, 100000,
726580,14922, 19990311,   26.9,24,   15.8,24, 1029.9,24,  997.8, 4,   9.9,24,   3.9,24,   7.0, 999.9,   36.0*,  16.0*, 0.00G,  7.9, 000000,
726580,14922, 19990312,   23.7,24,   13.5,24, 1030.8,24,  998.8, 4,   8.0,24,   2.5,24,   8.0, 999.9,   36.0*,   6.1*, 0.00G,  7.1, 100000,
726580,14922, 19990313,   27.3,24,   16.0,24, 1028.9,24,  997.4, 4,   8.3,24,   1.7,24,   7.0, 999.9,   39.0*,  15.1*, 0.00G,  7.1, 100000,
726580,14922, 19990314,   29.3,24,   16.5,24, 1024.5,24,  993.4, 4,   8.7,24,   2.0,24,   8.9, 999.9,   39.0*,  17.1*, 0.00G,  5.1, 100000,
726580,14922, 19990315,   33.9,24,   21.0,24, 1016.0,24,  985.9, 4,   9.7,24,   7.8,24,  17.1, 999.9,   44.1*,  26.1*, 0.00G,  3.9, 000000,
726580,14922, 19990316,   38.2,24,   30.9,24, 1007.0,23,  977.0, 4,   7.8,24,   4.6,24,  13.0, 999.9,   51.1*,  26.6*, 0.00G,  2.0, 100000,
726580,14922, 19990317,   41.9,24,   34.0,24, 1000.2,22, 9999.9, 0,   8.5,24,  13.8,24,  24.1,  39.0,   48.9*,  37.0*, 0.00G,999.9, 100000,
726580,14922, 19990318,   33.4,24,   21.7,24, 1023.6,24, 9999.9, 0,   9.9,24,  14.0,24,  22.9,  33.0,   43.0*,  27.0*, 0.00G,999.9, 000000,
726580,14922, 19990319,   35.8,24,   23.3,24, 1030.9,24,  999.4, 4,   9.9,24,   3.7,24,   8.0, 999.9,   48.0*,  23.0*, 0.00G,999.9, 000000,
726580,14922, 19990320,   41.5,24,   28.7,24, 1021.3,24,  991.0, 4,   9.9,24,  10.6,24,  20.0,  27.0,   48.9*,  36.0*, 0.00G,999.9, 000000,
726580,14922, 19990321,   36.7,24,   21.4,24, 1022.5,24,  991.0, 4,   9.9,24,  11.3,24,  15.0,  22.0,   46.9*,  30.0*, 0.00G,999.9, 000000,
726580,14922, 19990322,   35.9,24,   15.4,24, 1023.0,24, 9999.9, 0,   9.9,24,   5.0,24,   8.9, 999.9,   46.9*,  19.9*, 0.00G,999.9, 000000,
726580,14922, 19990323,   39.0,24,   21.8,24, 1017.7,24,  987.2, 4,   9.9,24,   7.4,24,  17.1,  25.1,   52.0*,  25.0*, 0.00G,999.9, 000000,
726580,14922, 19990324,   35.1,24,   13.8,24, 1023.0,24,  990.4, 4,   9.8,24,  10.5,24,  18.1,  22.0,   48.0*,  27.0*, 0.00G,999.9, 000000,
726580,14922, 19990325,   35.4,24,   12.4,24, 1029.6,24,  997.9, 4,   9.9,24,   5.3,24,  11.1, 999.9,   46.9*,  25.0*, 0.00G,999.9, 000000,
726580,14922, 19990326,   39.0,24,   21.7,24, 1026.0,24,  995.5, 4,   9.9,24,   7.0,24,  15.9,  19.0,   53.1*,  26.1*, 0.00G,999.9, 000000,
726580,14922, 19990327,   44.4,24,   27.1,24, 1017.9,24,  987.7, 4,   9.9,24,  13.4,24,  22.0,  28.9,   59.0*,  33.1*, 0.00G,999.9, 000000,
726580,14922, 19990328,   46.6,24,   33.2,24, 1010.3,19, 9999.9, 0,   7.0,24,  15.8,24,  23.9,  29.9,   55.9*,  41.0*, 0.65G,999.9, 110000,
726580,14922, 19990329,   44.1,24,   26.2,24, 1020.6,21,  988.8, 4,   9.9,24,   8.2,24,  15.9,  20.0,   57.2*,  32.0*, 0.01G,999.9, 011110,
726580,14922, 19990330,   52.3,24,   30.1,24, 1015.9,24,  986.7, 4,   9.9,24,  10.5,24,  28.0,  32.1,   73.0*,  34.0*, 0.00G,999.9, 000000,
726580,14922, 19990331,   60.3,24,   41.9,24, 1002.9,23,  973.6, 4,   9.9,24,  13.9,24,  20.0,  30.9,   69.1*,  53.1*, 0.00G,999.9, 000000,
726580,14922, 19990401,   57.2,24,   49.5,24, 1003.8,23, 9999.9, 0,   6.5,24,   9.3,24,  14.0, 999.9,   64.4*,  51.1*, 0.00G,999.9, 100000,
726580,14922, 19990402,   52.0,24,   45.3,24, 1007.4,21,  976.5, 4,   8.1,24,   7.1,24,  15.0, 999.9,   62.1*,  44.1*, 0.00G,999.9, 110010,
726580,14922, 19990403,   45.9,24,   40.3,24, 1008.4,24,  978.7, 4,   9.9,24,   8.5,24,  13.0, 999.9,   50.0*,  42.8*, 0.00G,999.9, 010000,
726580,14922, 19990404,   47.9,24,   38.6,24, 1010.5,19,  977.2, 4,   8.7,24,  10.6,24,  18.1,  22.0,   55.0*,  39.0*, 0.43G,999.9, 110010,
726580,14922, 19990405,   44.1,24,   33.6,24, 1019.0,21,  987.7, 4,   8.7,24,   9.1,24,  21.0,  26.0,   54.0*,  41.0*, 0.06G,999.9, 110000,
726580,14922, 19990406,   43.6,24,   37.2,24, 1006.9,20,  975.2, 4,   8.9,24,  13.4,24,  21.0,  28.9,   55.9*,  36.0*, 1.04G,999.9, 110000,
726580,14922, 19990407,   54.1,24,   40.3,24, 1011.8,23,  981.8, 4,   9.9,24,   9.3,24,  15.9,  28.0,   71.1*,  44.1*, 0.02G,999.9, 010010,
726580,14922, 19990408,   51.9,24,   33.0,24, 1010.4,24, 9999.9, 0,   9.9,24,  11.1,24,  21.0,  27.0,   63.0*,  39.0*, 0.08G,999.9, 000000,
726580,14922, 19990409,   51.4,24,   30.1,24, 1007.5,24,  976.1, 4,   9.9,24,  14.0,24,  22.9,  42.0,   60.1*,  44.1*, 0.00G,999.9, 010000,
726580,14922, 19990410,   45.3,24,   26.4,24, 1010.9,23,  980.7, 4,   9.3,24,  15.8,24,  25.1,  32.1,   57.9*,  39.0*, 0.00G,999.9, 110000,
726580,14922, 19990411,   38.5,24,   35.6,24, 1009.7,21,  977.5, 4,   8.7,24,  11.0,24,  15.9,  22.0,   41.0*,  35.6*, 0.67G,999.9, 110000,
726580,14922, 19990412,   43.6,24,   34.0,24, 1024.7,23,  992.8, 4,   8.9,24,   3.7,24,   8.0,  15.0,   57.0*,  32.0*, 0.01G,999.9, 100000,
726580,14922, 19990413,   51.0,24,   38.9,24, 1022.2,24,  992.1, 4,   9.9,24,   6.3,24,  12.0, 999.9,   64.0*,  41.0*, 0.00G,999.9, 000000,
